"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"105","151.59281326339993","139.05885844223926","0.0043999999999999595","0.006","0.0028","2100","0.00030621022347516585","0.00030621022347516585","0","0.00030621022347516585","0.00030621022347516585","105_104:0.0014371211398051809;105_106:0.001640281180311537;105_117:0.002771053165798204","105_104:68;105_106:68;105_117:68","true"
"106","123.1402396886066","141.86768482374706","0.06940000000000002","0.0748","0.064","2100","0.00011925428604738393","0.00011925428604738393","0","0.00011925428604738393","0.00011925428604738393","106_107:0.0017909557599059545;106_105:0.001640281180311537","106_107:68;106_105:68","true"
"107","268.773770974413","339.18220626821517","0.014100000000000001","0.0154","0.0128","2100","0.00020518129742725012","0.00020518129742725012","0","0.00020518129742725012","0.00020518129742725012","107_106:0.0017909557599059545;107_108:0.0027227360609431706;107_97:0.0018770614564456167","107_106:68;107_108:68;107_97:68","true"
"108","165.17757366840607","182.73098776325534","0.0047000000000000375","0.0078","0.0016","2100","0.0004347036156762721","0.0004347036156762721","0","0.0004347036156762721","0.0004347036156762721","108_107:0.0027227360609431706;108_109:0.0014108782486863258","108_107:68;108_109:68","true"
"109","222.59922734738439","169.39795144235072","0.006099999999999994","0.0098","0.0024","2100","0.00023894915380548557","0.00023894915380548557","0","0.00023894915380548557","0.00023894915380548557","109_108:0.0014108782486863258;109_110:0.0010626339279674601;109_118:0.0021916227489637286","109_108:68;109_110:68;109_118:68","true"
"110","272.37506219482697","161.77196480699823","0.015599999999999947","0.0178","0.0134","2100","0.00027417961120183675","0.00027417961120183675","0","0.00027417961120183675","0.00027417961120183675","110_109:0.0010626339279674601;110_111:0.0011073352161948546","110_109:68;110_111:68","true"
"111","210.0479302611537","117.33954272707346","0.02210000000000001","0.019","0.0252","2100","0.0001246659072747867","0.0001246659072747867","0","0.0001246659072747867","0.0001246659072747867","111_112:0.001568255345158337;111_110:0.0011073352161948546;111_98:0.0018877614640268048","111_112:68;111_110:68;111_98:68","true"
"112","71.46818691080861","103.06996056198199","0.0014999999999999458","0.002","0.001","2100","0.0002090004551457775","0.0002090004551457775","0","0.0002090004551457775","0.0002090004551457775","112_111:0.001568255345158337;112_113:0.0014977062822855436","112_111:68;112_113:68","true"
"113","131.96781049525038","124.78284745532902","0.4496","0.7332","0.166","2100","0.00019433581002710785","0.00019433581002710785","0","0.00019433581002710785","0.00019433581002710785","113_119:1;113_112:0.0014977062822855436;113_114:0.0026886497282766486","113_119:68;113_112:68;113_114:68","true"
"114","202.13621480469428","299.6102028892248","0.011499999999999955","0.012","0.011","2100","0.00014969044244905378","0.00014969044244905378","0","0.00014969044244905378","0.00014969044244905378","114_115:0.0016357407624111586;114_113:0.0026886497282766486","114_115:68;114_113:68","true"
"115","191.0027780439727","63.3412715782834","0.02429999999999999","0.0194","0.0292","2100","0.00013067837411549107","0.00013067837411549107","0","0.00013067837411549107","0.00013067837411549107","115_99:0.0018270347732230463;115_114:0.0016357407624111586","115_99:68;115_114:68","true"
"116","69.29253943528997","94.6464637225444","0.020100000000000007","0.018","0.0222","2100","0.000697129219445574","0.000697129219445574","0","0.000697129219445574","0.000697129219445574","116_101:0.004013166249380085;116_121:0.0030671404363143973","116_101:68;116_121:68","true"
"117","203.75900215979146","18.25173898478061","0.01880000000000004","0.0266","0.011","2100","0.0003563328336611144","0.0003563328336611144","0","0.0003563328336611144","0.0003563328336611144","117_105:0.002771053165798204;117_125:0.0036764645344785074","117_105:68;117_125:68","true"
"118","204.64586067003094","78.66961675919859","0.010099999999999998","0.0168","0.0034","2100","0.00016257934734648148","0.00016257934734648148","0","0.00016257934734648148","0.00016257934734648148","118_109:0.0021916227489637286;118_129:0.0028974871742534214","118_109:68;118_129:68","true"
"119","331.24177020765586","25.68230398402499","0.265","0.429","0.101","2100","0.00032043979953658646","0.00032043979953658646","0","0.00032043979953658646","0.00032043979953658646","119_113:1;119_133:1","119_113:68;119_133:68","true"
"120","231.6269191587508","78.915840279757","0.03710000000000002","0.074","0.0002","2100","0.00020741108372952902","0.00020741108372952902","0","0.00020741108372952902","0.00020741108372952902","120_121:0.0016284052122746417","120_121:68","true"
"121","270.5919351991768","257.81915836522484","0.04279999999999995","0.0604","0.0252","2100","0.00026514658644897696","0.00026514658644897696","0","0.00026514658644897696","0.00026514658644897696","121_120:0.0016284052122746417;121_122:0.002706794703281834;121_116:0.0030671404363143973","121_120:68;121_122:80;121_116:68","true"
"122","319.3976821116467","25.42467696138078","0.016199999999999992","0.0148","0.0176","2100","0.0001448351550706221","0.0001448351550706221","0","0.0001448351550706221","0.0001448351550706221","122_121:0.002706794703281834;122_123:0.002285007907675246","122_121:80;122_123:68","true"
"123","163.46737843678216","87.28723686601592","0.018900000000000028","0.022","0.0158","2100","0.0002736554636147694","0.0002736554636147694","0","0.0002736554636147694","0.0002736554636147694","123_136:0.002653352266530823;123_124:0.0019742979510854186;123_122:0.002285007907675246","123_136:68;123_124:68;123_122:68","true"
"124","84.39129378422348","114.96347038848808","0.013399999999999967","0.0214","0.0054","2100","0.0003012929294004648","0.0003012929294004648","0","0.0003012929294004648","0.0003012929294004648","124_123:0.0019742979510854186;124_125:0.001971901142018423","124_123:68;124_125:68","true"
"125","164.18005514251388","48.95316325779621","0.048699999999999966","0.0418","0.0556","2100","0.0003145825178439178","0.0003145825178439178","0","0.0003145825178439178","0.0003145825178439178","125_117:0.0036764645344785074;125_124:0.001971901142018423;125_126:0.0026301752900398656","125_117:68;125_124:68;125_126:68","true"
"126","97.66905628455079","39.00775453676763","0.01429999999999998","0.0184","0.0102","2100","0.0004185153980490825","0.0004185153980490825","0","0.0004185153980490825","0.0004185153980490825","126_127:0.0033529258466811485;126_125:0.0026301752900398656","126_127:68;126_125:68","true"
"127","174.92038496256487","15.953441291720434","0.006900000000000017","0.009","0.0048","2100","0.00017053168857494782","0.00017053168857494782","0","0.00017053168857494782","0.00017053168857494782","127_126:0.0033529258466811485;127_128:0.0021648181029364777;127_137:0.002287358402711992","127_126:68;127_128:68;127_137:68","true"
"128","220.8679913849064","316.1979059868932","0.014499999999999957","0.0126","0.0164","2100","0.0005298670945977688","0.0005298670945977688","0","0.0005298670945977688","0.0005298670945977688","128_127:0.0021648181029364777;128_129:0.002172939871614127","128_127:68;128_129:68","true"
"129","205.40236134582764","186.04092635412727","0.014000000000000012","0.0214","0.0066","2100","0.00028563612974873864","0.00028563612974873864","0","0.00028563612974873864","0.00028563612974873864","129_130:1;129_128:0.002172939871614127;129_118:0.0028974871742534214","129_130:68;129_128:68;129_118:68","true"
"130","84.1209310091793","34.460369248992954","0.18530000000000002","0.3446","0.026","2100","0.003357788127999461","0.003357788127999461","0","0.003357788127999461","0.003357788127999461","130_129:1;130_131:0.004211243035043166","130_129:68;130_131:68","true"
"131","236.96083085303135","268.4279720399884","0.006700000000000039","0.0106","0.0028","2100","0.0001736045106907588","0.0001736045106907588","0","0.0001736045106907588","0.0001736045106907588","131_138:0.001320950506120161;131_130:0.004211243035043166;131_132:0.0013295517470835738","131_138:68;131_130:68;131_132:68","true"
"132","331.3128110267218","75.1818107792232","0.0031999999999999806","0.0064","0","2100","0.0001888820272766513","0.0001888820272766513","0","0.0001888820272766513","0.0001888820272766513","132_133:0.0014273736939500736;132_131:0.0013295517470835738","132_133:68;132_131:68","true"
"133","344.3719471398662","314.509158604946","0.006900000000000017","0.0126","0.0012","2100","0.0002999266024552006","0.0002999266024552006","0","0.0002999266024552006","0.0002999266024552006","133_132:0.0014273736939500736;133_134:0.00423928651888536;133_119:1","133_132:68;133_134:80;133_119:68","true"
"134","317.2188957412886","221.7904580010296","0.006900000000000017","0.0128","0.001","2100","0.0008701100181576913","0.0008701100181576913","0","0.0008701100181576913","0.0008701100181576913","134_133:0.00423928651888536;134_135:0.012556314761191956","134_133:80;134_135:68","true"
"135","391.1948126504717","74.72265188351965","0.09250000000000003","0.063","0.122","2100","0.00022958820854927661","0.00022958820854927661","0","0.00022958820854927661","0.00022958820854927661","135_134:0.012556314761191956;135_139:0.0011214926468671171","135_134:68;135_139:68","true"
"136","220.42587637581795","256.921652358734","0.006000000000000005","0.0074","0.0046","2100","0.00024199992077702782","0.00024199992077702782","0","0.00024199992077702782","0.00024199992077702782","136_123:0.002653352266530823;136_143:0.0024707734569990036","136_123:68;136_143:68","true"
"137","146.92552532634133","232.9708416846324","0.11470000000000002","0.1036","0.1258","2100","0.00024183681925567775","0.00024183681925567775","0","0.00024183681925567775","0.00024183681925567775","137_147:0.002679669714311994;137_127:0.002287358402711992","137_147:68;137_127:68","true"
"138","296.20983436906914","309.07828287482323","0.011700000000000044","0.014","0.0094","2100","0.0001209097368978194","0.0001209097368978194","0","0.0001209097368978194","0.0001209097368978194","138_151:0.0019251943330889087;138_131:0.001320950506120161","138_151:68;138_131:68","true"
"139","156.94609199367994","204.41435015645632","0.011299999999999977","0.0134","0.0092","2100","0.00013410596820865402","0.00013410596820865402","0","0.00013410596820865402","0.00013410596820865402","139_155:1;139_135:0.0011214926468671171","139_155:80;139_135:68","true"
"140","198.65965563133278","49.780615718436195","0.0039000000000000146","0.0038","0.004","2100","0.00024904072039415184","0.00024904072039415184","0","0.00024904072039415184","0.00024904072039415184","140_141:0.0017994446280257537","140_141:68","true"
"141","276.9593986340754","337.4584950634722","0.03320000000000001","0.0258","0.0406","2100","0.00036255973566020873","0.00036255973566020873","0","0.00036255973566020873","0.00036255973566020873","141_140:0.0017994446280257537;141_142:0.0016700635599938007","141_140:68;141_142:68","true"
"142","159.3932912546517","227.66755438765733","0.006399999999999961","0.0102","0.0026","2100","0.00024216384244414577","0.00024216384244414577","0","0.00024216384244414577","0.00024216384244414577","142_143:0.0016460449071312444;142_141:0.0016700635599938007","142_143:68;142_141:68","true"
"143","141.49414531241598","99.10640579389151","0.015700000000000047","0.0224","0.009","2100","0.0001957118570640817","0.0001957118570640817","0","0.0001957118570640817","0.0001957118570640817","143_142:0.0016460449071312444;143_144:0.0019897515962243317;143_136:0.0024707734569990036","143_142:68;143_144:68;143_136:68","true"
"144","99.4535143662421","157.09954418008033","0.008600000000000052","0.0122","0.005","2100","0.0003631228229561502","0.0003631228229561502","0","0.0003631228229561502","0.0003631228229561502","144_145:0.0032793748200331263;144_143:0.0019897515962243317","144_145:68;144_143:68","true"
"145","152.34185570935338","180.63756253838318","0.031000000000000028","0.037","0.025","2100","0.0009622586233939436","0.0009622586233939436","0","0.0009622586233939436","0.0009622586233939436","145_144:0.0032793748200331263;145_146:0.001819366911999104","145_144:68;145_146:68","true"
"146","158.34635644405643","120.05363808715079","0.026900000000000035","0.0302","0.0236","2100","0.00042397121536200236","0.00042397121536200236","0","0.00042397121536200236","0.00042397121536200236","146_145:0.001819366911999104;146_147:0.004675167259536872","146_145:68;146_147:68","true"
"147","260.7006643442974","51.35428571901417","0.020100000000000007","0.0186","0.0216","2100","0.00020235326168340686","0.00020235326168340686","0","0.00020235326168340686","0.00020235326168340686","147_148:0.0030235968904814836;147_137:0.002679669714311994;147_146:0.004675167259536872","147_148:68;147_137:68;147_146:68","true"
"148","210.49463806065341","151.98366022369672","0.006099999999999994","0.0098","0.0024","2100","0.00015720391527422373","0.00015720391527422373","0","0.00015720391527422373","0.00015720391527422373","148_147:0.0030235968904814836;148_149:0.004946631435279014","148_147:68;148_149:68","true"
"149","155.56706445588466","107.06279754588917","0.0030000000000000027","0.0046","0.0014","2100","0.0001369993811811794","0.0001369993811811794","0","0.0001369993811811794","0.0001369993811811794","149_150:0.0026683052103885774;149_148:0.004946631435279014","149_150:68;149_148:68","true"
"150","166.6960416108227","207.4498556581981","0.014000000000000012","0.0236","0.0044","2100","0.00018735425109529338","0.00018735425109529338","0","0.00018735425109529338","0.00018735425109529338","150_149:0.0026683052103885774;150_151:0.0023717629506238014","150_149:68;150_151:68","true"
"151","199.93430213484606","90.81320172741957","0.014900000000000024","0.0288","0.001","2100","0.00032987443358751915","0.00032987443358751915","0","0.00032987443358751915","0.00032987443358751915","151_138:0.0019251943330889087;151_152:0.03341248111774875;151_150:0.0023717629506238014","151_138:68;151_152:68;151_150:68","true"
"152","159.33587220176162","204.15738732898072","0.01759999999999995","0.0172","0.018","2100","0.00015776651148689187","0.00015776651148689187","0","0.00015776651148689187","0.00015776651148689187","152_151:0.03341248111774875;152_153:0.0012713705129251962","152_151:68;152_153:68","true"
"153","257.4653215873794","276.21114264291833","0.02849999999999997","0.022","0.035","2100","0.0002797749393288806","0.0002797749393288806","0","0.0002797749393288806","0.0002797749393288806","153_152:0.0012713705129251962;153_154:0.04041270411926459","153_152:68;153_154:68","true"
"154","221.1289470259051","16.05794685778056","0.0020999999999999908","0.003","0.0012","2100","0.0004907793739949148","0.0004907793739949148","0","0.0004907793739949148","0.0004907793739949148","154_153:0.04041270411926459;154_155:0.0023067484746366884","154_153:68;154_155:68","true"
"155","253.67447584500755","127.0817522498217","0.006800000000000028","0.0088","0.0048","2100","0.000180426419611318","0.000180426419611318","0","0.000180426419611318","0.000180426419611318","155_139:1;155_154:0.0023067484746366884","155_139:80;155_154:68","true"
