Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,RX error ,Z-axis rotation (rz) error ,√x (sx) error ,Pauli-X error ,CZ error ,Gate time (ns),Operational
122,110.9844884,65.57467165336206,0.026499999999999968,0.0324,0.0206,1560,0.000382647,0.000382647,0,0.000382647,0.000382647,122_121:0.0035570781316225653;122_123:1,122_121:84;122_123:84,TRUE
123,83.21870779906624,100.64875013463096,0.012699999999999934,0.0146,0.010800000000000032,1560,0.000200364,0.000200364,0,0.000200364,0.000200364,123_136:0.002559184302460743;123_124:0.002515224219061807;123_122:1,123_136:84;123_124:84;123_122:84,TRUE
124,80.08884533679517,79.11229421815844,0.0071,0.0078,0.0064,1560,0.000315441,0.000315441,0,0.000315441,0.000315441,124_123:0.002515224219061807;124_125:0.0020847137701371365,124_123:84;124_125:84,TRUE
125,176.7526357952991,51.50508154361761,0.010499999999999954,0.012800000000000034,0.0082,1560,0.000190392,0.000190392,0,0.000190392,0.000190392,125_117:0.0019429884091814453;125_124:0.0020847137701371365;125_126:0.0028254578096869043,125_117:84;125_124:84;125_126:84,TRUE
126,70.24590066437244,57.619653784998484,0.009,0.013,0.005,1560,0.000359527,0.000359527,0,0.000359527,0.000359527,126_127:1;126_125:0.0028254578096869043,126_127:84;126_125:84,TRUE
127,157.34196435722703,110.71732027430156,0.027200000000000002,0.028800000000000048,0.0256,1560,0.000150755,0.000150755,0,0.000150755,0.000150755,127_126:1;127_128:0.0025928021010681312;127_137:0.002474547391118853,127_126:84;127_128:84;127_137:84,TRUE
128,92.85840708802715,51.03062006237981,0.0063,0.0084,0.0042,1560,0.000209102,0.000209102,0,0.000209102,0.000209102,128_127:0.0025928021010681312;128_129:0.0031832662730393313,128_127:84;128_129:84,TRUE
129,95.25419439469613,93.29593517304124,0.0651,0.074,0.0562,1560,0.000206956,0.000206956,0,0.000206956,0.000206956,129_130:0.003354662947450182;129_128:0.0031832662730393313;129_118:0.0027072992288283415,129_130:84;129_128:84;129_118:84,TRUE
130,132.82080117519547,163.50232658721762,0.026699999999999946,0.0314,0.022,1560,0.000316908,0.000316908,0,0.000316908,0.000316908,130_129:0.003354662947450182;130_131:0.0027864812836665698,130_129:84;130_131:84,TRUE
131,100.28273255338183,120.84171767737702,0.0519,0.0606,0.0432,1560,0.000230465,0.000230465,0,0.000230465,0.000230465,131_138:1;131_130:0.0027864812836665698;131_132:0.00189510476006996,131_138:84;131_130:84;131_132:84,TRUE
132,168.19569359503066,244.40850753484443,0.0054,0.0088,0.002,1560,0.000139249,0.000139249,0,0.000139249,0.000139249,132_133:0.0023957402504260206;132_131:0.00189510476006996,132_133:84;132_131:84,TRUE
133,156.4246426,50.82135363,0.014899999999999913,0.0196,0.0102,1560,0.000147021,0.000147021,0,0.000147021,0.000147021,133_132:0.0023957402504260206;133_134:0.002824860509606064;133_119:0.003979001453038228,133_132:84;133_134:84;133_119:84,TRUE
134,121.37985661087446,30.102576367165476,0.017299999999999982,0.021599999999999953,0.013,1560,0.000357028,0.000357028,0,0.000357028,0.000357028,134_133:0.002824860509606064;134_135:0.004046874235072079,134_133:84;134_135:84,TRUE
135,160.68959662683542,135.6246257192419,0.016100000000000003,0.020399999999999974,0.0118,1560,0.000164657,0.000164657,0,0.000164657,0.000164657,135_134:0.004046874235072079;135_139:1,135_134:84;135_139:84,TRUE
136,105.17641233956546,125.01012305181493,0.009,0.0098,0.0082,1560,0.000206528,0.000206528,0,0.000206528,0.000206528,136_123:0.002559184302460743;136_143:0.002387568804010143,136_123:84;136_143:84,TRUE
137,133.0973657993527,96.39404067617299,0.0062,0.010399999999999965,0.002,1560,0.000182932,0.000182932,0,0.000182932,0.000182932,137_147:0.003560476216242947;137_127:0.002474547391118853,137_147:84;137_127:84,TRUE
138,72.63764022486036,82.32226432637378,0.0121,0.0138,0.010399999999999965,1560,0.000342009,0.000342009,0,0.000342009,0.000342009,138_151:0.0032398455081557864;138_131:1,138_151:84;138_131:84,TRUE
139,77.87575703990537,41.54724142490871,0.013000000000000012,0.020399999999999974,0.0056,1560,0.000327264,0.000327264,0,0.000327264,0.000327264,139_155:1;139_135:1,139_155:84;139_135:84,TRUE
140,124.14946062326547,188.77423473727887,0.015800000000000036,0.0176,0.014000000000000012,1560,0.000178467,0.000178467,0,0.000178467,0.000178467,140_141:1,140_141:84,TRUE
141,80.53688860217554,86.85458440164709,0.0081,0.014000000000000012,0.0022,1560,0.000171765,0.000171765,0,0.000171765,0.000171765,141_140:1;141_142:0.003915182224819874,141_140:84;141_142:84,TRUE
142,141.71265014602704,196.72274121687713,0.0174,0.0266,0.0082,1560,0.000369026,0.000369026,0,0.000369026,0.000369026,142_143:0.004177478444931881;142_141:0.003915182224819874,142_143:84;142_141:84,TRUE
143,119.69126291025083,108.82565637359644,0.0086,0.013599999999999945,0.0036,1560,0.000281215,0.000281215,0,0.000281215,0.000281215,143_142:0.004177478444931881;143_144:0.0027521523982616536;143_136:0.002387568804010143,143_142:84;143_144:84;143_136:84,TRUE
144,45.42055961584527,145.88338837188516,0.029900000000000038,0.0372,0.022599999999999953,1560,0.000288848,0.000288848,0,0.000288848,0.000288848,144_145:1;144_143:0.0027521523982616536,144_145:84;144_143:84,TRUE
145,40.28866576688847,50.06144271938156,0.0306,0.0282,0.033,1560,0.000158005,0.000158005,0,0.000158005,0.000158005,145_144:1;145_146:0.0020897820595967564,145_144:84;145_146:84,TRUE
146,80.53100030555252,33.49314016270614,0.0095,0.016,0.003,1560,0.000166043,0.000166043,0,0.000166043,0.000166043,146_145:0.0020897820595967564;146_147:0.00297772008607905,146_145:84;146_147:104,TRUE
147,54.382717706182866,128.02059196180056,0.0197,0.023,0.0164,1560,0.000186305,0.000186305,0,0.000186305,0.000186305,147_148:0.00567667962986157;147_137:0.003560476216242947;147_146:0.00297772008607905,147_148:84;147_137:84;147_146:104,TRUE
148,88.52792051636064,124.75987347978523,0.034,0.0426,0.0254,1560,0.000450504,0.000450504,0,0.000450504,0.000450504,148_147:0.00567667962986157;148_149:1,148_147:84;148_149:84,TRUE
149,88.41863987707376,4.492060637,0.0449,0.0438,0.046,1560,0.001084839,0.001084839,0,0.001084839,0.001084839,149_150:0.012895772592623228;149_148:1,149_150:84;149_148:84,TRUE
150,54.72707905132258,5.335824759309653,0.015100000000000002,0.0226,0.0076,1560,0.001066811,0.001066811,0,0.001066811,0.001066811,150_149:0.012895772592623228;150_151:0.011284412529212778,150_149:84;150_151:84,TRUE
151,75.67936906459057,124.93369290370026,0.014799999999999924,0.014599999999999946,0.015,1560,0.00019171,0.00019171,0,0.00019171,0.00019171,151_138:0.0032398455081557864;151_152:0.0025170144133745687;151_150:0.011284412529212778,151_138:84;151_152:84;151_150:84,TRUE
152,119.59039001019595,106.16710513331086,0.0298,0.0356,0.024,1560,0.000351773,0.000351773,0,0.000351773,0.000351773,152_151:0.0025170144133745687;152_153:0.0037053207052861747,152_151:84;152_153:84,TRUE
153,62.51577156284629,44.695294344853416,0.0049,0.0076,0.0022,1560,0.000196244,0.000196244,0,0.000196244,0.000196244,153_152:0.0037053207052861747;153_154:0.010300927575395441,153_152:84;153_154:84,TRUE
154,102.12641847956063,98.65960278944388,0.011,0.017199999999999993,0.0048,1560,0.000245072,0.000245072,0,0.000245072,0.000245072,154_153:0.010300927575395441;154_155:0.0029226974040123532,154_153:84;154_155:84,TRUE
155,139.5970955183189,17.007224164300716,0.0121,0.015800000000000036,0.0084,1560,0.000132827,0.000132827,0,0.000132827,0.000132827,155_139:1;155_154:0.0029226974040123532,155_139:84;155_154:84,TRUE
