"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"11","110.39883515891624","121.19966545436445","4.84110717862911","-0.30936968457726133","0.07540000000000002","0.0166","0.1342","835.5555555555555","0.0002604548435403465","0","0.0002604548435403465","0.0002604548435403465","11_10:0.011411056602030872;11_12:0.006711323187122781","11_10:593.7777777777777;11_12:593.7777777777777","true"
"12","313.8117234824628","279.70045423631836","4.70839665326037","-0.31183095493798546","0.025599999999999956","0.007","0.0442","835.5555555555555","0.0001121682707036228","0","0.0001121682707036228","0.0001121682707036228","","","true"
"13","279.7662058821445","365.5322052773389","4.88812977481363","-0.3088087685854997","0.010600000000000054","0.0096","0.0116","835.5555555555555","0.00026667039917883473","0","0.00026667039917883473","0.00026667039917883473","13_12:0.004628023965496358","13_12:593.7777777777777","true"
"14","173.0811896889202","32.1330794945871","4.8353909472447425","-0.30988928575810737","0.007299999999999973","0.0068","0.0078","835.5555555555555","0.0007401837415038392","0","0.0007401837415038392","0.0007401837415038392","14_0:0.009638074198106805;14_18:0.016707189676882117","14_0:593.7777777777777;14_18:593.7777777777777","true"
"15","17.626642474169678","20.346437196394287","4.711768831411766","","0.5032","0.8654","0.141","835.5555555555555","0.02471743267400564","0","0.02471743267400564","0.02471743267400564","","","true"
"16","227.39614658608818","117.41223218075874","4.900185847990026","-0.30882162824599824","0.01649999999999996","0.0258","0.0072","835.5555555555555","0.000300378535272547","0","0.000300378535272547","0.000300378535272547","16_26:0.006006399936635598","16_26:593.7777777777777","true"
"17","292.68273738376","123.82376383075112","4.900151435306795","-0.3085748509504337","0.011499999999999955","0.0146","0.0084","835.5555555555555","0.00019459082305440416","0","0.00019459082305440416","0.00019459082305440416","17_12:0.012420863979487468","17_12:593.7777777777777","true"
"18","326.3798998830871","231.37611930284584","4.935195621075671","-0.30918188650745965","0.007499999999999951","0.0076","0.0074","835.5555555555555","0.00024761267926766813","0","0.00024761267926766813","0.00024761267926766813","","","true"
"19","297.16646752910214","22.59899042920439","4.780066264735604","-0.3106389363556615","0.0040000000000000036","0.005","0.003","835.5555555555555","0.00015132841174010701","0","0.00015132841174010701","0.00015132841174010701","19_18:0.00967455752092311;19_20:0.004054524423951489","19_18:593.7777777777777;19_20:593.7777777777777","true"
"20","428.0299870049628","340.3490671539416","4.674205356090596","-0.31205063927139387","0.02949999999999997","0.0182","0.0408","835.5555555555555","0.00012067336461076374","0","0.00012067336461076374","0.00012067336461076374","20_33:0.0043788726943218","20_33:593.7777777777777","true"
"21","334.7774019422704","137.1100529368706","4.8425901265749545","-0.31009860190175154","0.028299999999999992","0.0202","0.0364","835.5555555555555","0.0001660671668784416","0","0.0001660671668784416","0.0001660671668784416","21_20:0.005170920160166709;21_22:0.005102710580860453","21_20:593.7777777777777;21_22:593.7777777777777","true"
